ID12284	0	48	0	0	18516	1	2	1	1	1	1
ID12285	0	38	0	0	29622	0	0	1	1	0	1
ID12286	1	49	1	1	32669.9	1	1	1	1	1	1
ID12287	1	20	0	0	18275.5	1	0	0	0	0	1
ID12288	1	48	0	3	34410	1	1	0	0	1	0
ID12289	0	38	1	0	34866.9	1	2	1	0	1	1
ID12290	0	41	0	0	21796.6	1	0	0	0	1	0
ID12291	1	67	0	2	63130.1	1	2	1	1	1	0
ID12292	0	39	1	0	14996.4	1	1	1	1	0	0
ID12293	1	64	0	1	49024.9	1	3	0	1	1	0
ID12294	1	41	1	0	16249.8	1	0	1	0	1	1
ID12295	1	55	1	2	36192.1	1	2	1	0	1	0
ID12296	1	52	1	0	17839.9	1	1	0	1	0	1
ID12297	1	30	0	0	18802.4	0	0	0	0	1	1
ID12298	1	52	1	0	48720.3	1	2	1	1	1	0
ID12299	0	26	1	0	14585.9	0	2	0	0	1	1
ID12300	1	26	0	0	20819	1	0	0	1	1	0
ID12301	1	46	1	3	26077.8	1	1	1	1	1	0
ID12302	0	46	0	3	41627.1	1	0	0	1	1	1
ID12303	0	52	1	0	16977.3	1	0	0	0	1	0
ID12304	0	37	1	0	19012.8	0	3	1	0	1	0
ID12305	1	22	1	0	12764.8	1	1	0	1	1	1
ID12306	1	18	1	0	14388.6	0	0	1	0	1	1
ID12307	1	63	1	0	59409.1	0	0	1	1	1	0
ID12308	0	25	0	0	14960.2	1	0	0	1	1	1
ID12309	0	67	1	0	39666.6	1	0	1	1	1	0
ID12310	1	27	1	0	20771.9	0	0	0	1	0	0
ID12311	1	61	1	0	24474.1	0	0	1	0	0	0
ID12312	1	58	1	3	33123.7	1	1	1	1	1	0
ID12313	1	22	1	0	14433.4	1	0	1	1	1	0
ID12314	1	28	1	3	13175.5	0	1	0	0	1	0
ID12315	0	23	1	0	9824.37	1	0	0	1	1	0
ID12316	0	27	1	2	17610.3	1	0	0	1	1	0
ID12317	0	27	0	2	15156.2	1	0	1	0	1	0
ID12318	0	40	0	0	31774.1	1	3	1	1	1	1
ID12319	1	39	1	3	31693.5	0	0	1	1	0	0
ID12320	0	35	0	0	28598.7	1	0	1	1	1	0
ID12321	0	37	0	0	26261.7	0	2	1	0	0	0
ID12322	1	47	1	0	42124.1	1	2	0	1	1	0
ID12323	1	42	0	0	39308.7	1	1	0	1	1	0
ID12324	0	67	0	0	43530	1	0	0	1	1	1
ID12325	1	57	1	1	49874.4	1	3	0	1	1	0
ID12326	1	47	0	1	27434.8	0	0	1	1	1	0
ID12327	1	67	1	0	50474.6	1	2	1	1	1	0
ID12328	1	56	1	3	24888.2	0	0	0	1	1	0
ID12329	1	37	1	1	28021.6	0	0	1	0	1	1
ID12330	1	27	1	0	12279.5	0	0	1	0	0	0
ID12331	1	59	0	0	30189.4	1	0	1	0	1	1
ID12332	0	31	1	0	28969.4	0	1	0	0	1	1
ID12333	1	31	1	2	14058.5	1	0	0	0	1	1
ID12334	0	32	0	3	30404.3	1	0	1	1	1	0
ID12335	0	57	0	1	41438.2	0	3	0	1	0	0
ID12336	1	49	0	0	16711.3	0	1	0	1	1	1
ID12337	1	65	1	3	52255.9	0	2	1	1	1	0
ID12338	0	22	0	0	17866.9	1	2	0	1	1	1
ID12339	0	26	0	1	18067.5	1	2	0	1	0	0
ID12340	0	23	1	0	12823.7	1	0	1	1	1	0
ID12341	0	26	0	1	11299.3	1	2	1	0	0	0
ID12342	1	59	0	0	56031.1	0	0	1	1	1	0
ID12343	1	67	1	0	35263.5	1	1	1	1	1	0
ID12344	0	34	0	0	19968.1	1	0	1	1	1	0
ID12345	0	50	1	1	27825.5	1	2	1	1	0	0
ID12346	0	46	1	2	37773.9	0	0	1	1	1	1
ID12347	0	23	0	0	7606.25	0	3	1	0	0	0
ID12348	0	26	1	1	21384.4	1	0	0	0	1	0
ID12349	0	40	1	3	20347	1	3	0	1	1	0
ID12350	0	36	1	3	21332.3	1	3	1	0	1	0
ID12351	0	65	1	0	57671.7	0	0	0	1	1	1
ID12352	1	45	0	3	36057.8	1	1	1	1	1	1
ID12353	0	23	1	0	14290.5	1	2	0	0	1	1
ID12354	1	42	0	3	17882.9	1	1	0	0	0	0
ID12355	0	21	0	1	10629.1	0	3	0	1	1	1
ID12356	1	62	0	0	24262.8	0	0	1	0	1	0
ID12357	0	49	0	2	26097.9	0	2	0	1	1	0
ID12358	0	28	0	3	23371	1	2	0	0	1	1
ID12359	0	38	0	3	21495.6	0	3	0	0	1	1
ID12360	0	36	1	3	12166.9	0	0	0	0	0	0
ID12361	0	22	1	2	17180.2	1	0	0	1	1	0
ID12362	1	40	0	3	28882.3	1	1	0	1	1	1
ID12363	0	40	0	3	21612.2	1	0	0	0	1	0
ID12364	0	60	0	0	46358.4	1	0	1	1	1	1
ID12365	1	23	1	0	19166	0	0	1	1	0	0
ID12366	1	21	1	0	17921.8	1	1	1	0	0	0
ID12367	1	58	1	3	33229	0	0	1	1	1	0
ID12368	1	48	0	2	30396.1	0	0	0	1	1	0
ID12369	0	63	0	3	34625.2	1	0	1	0	1	0
ID12370	0	20	1	3	16672.8	0	3	1	0	1	1
ID12371	1	67	0	2	60747.5	0	2	0	1	1	1
ID12372	1	62	0	0	56394.3	0	0	1	1	1	0
ID12373	0	36	1	3	13236.4	1	0	0	1	1	0
ID12374	1	31	1	0	28409.4	1	1	1	0	1	0
ID12375	0	42	0	0	27056.5	1	0	1	1	1	0
ID12376	1	18	1	1	9362.58	1	0	1	0	1	1
ID12377	1	46	0	2	28702.7	0	1	0	1	1	1
ID12378	1	25	1	3	22366.1	1	1	1	1	1	0
ID12379	0	65	0	1	24477.5	0	0	0	1	0	1
ID12380	1	40	1	3	36972.4	1	1	0	0	1	1
ID12381	1	32	1	0	22327.8	1	1	0	0	0	0
ID12382	0	18	0	0	15610.2	1	0	0	1	1	0
ID12383	1	64	1	0	54314.5	1	1	1	1	0	0
ID12384	0	43	0	0	39175.8	1	3	0	1	1	1
ID12385	0	22	0	0	13739	1	3	0	1	1	0
ID12386	0	25	1	3	9485.84	1	0	0	0	0	0
ID12387	1	39	1	0	24675.7	1	1	1	1	1	1
ID12388	0	58	0	0	28253.6	1	3	0	0	1	0
ID12389	0	33	1	0	14136.5	1	1	0	1	0	0
ID12390	1	52	0	1	37162.1	1	1	1	1	1	0
ID12391	1	23	1	0	13519.2	0	0	0	1	1	0
ID12392	1	44	0	0	39253.6	0	0	1	1	0	0
ID12393	1	51	1	1	46323.8	1	2	1	1	1	1
ID12394	0	26	0	3	20950.7	1	0	0	1	1	0
ID12395	0	42	1	3	22495.7	1	0	0	1	0	1
ID12396	0	34	1	3	32548.9	1	0	1	1	1	1
ID12397	0	54	0	1	24583.4	0	2	1	1	1	1
ID12398	0	18	1	1	8639.24	1	2	0	0	0	0
ID12399	0	47	0	0	17139.5	0	2	1	0	1	0
ID12400	0	24	0	0	13667.7	1	0	0	1	1	0
ID12401	0	19	0	0	8162.42	1	1	1	1	1	1
ID12402	0	37	0	3	15349.6	1	0	0	1	0	0
ID12403	0	45	0	3	29231.4	1	0	0	1	0	0
ID12404	0	49	1	1	41462.3	1	3	0	1	1	1
ID12405	1	67	0	1	57398.1	0	3	0	1	1	0
ID12406	0	35	0	1	11520.8	1	0	0	0	1	0
ID12407	1	63	1	0	52117.3	0	2	1	1	1	0
ID12408	1	38	1	1	26281.4	0	0	1	1	1	0
ID12409	0	48	1	3	25683.4	0	2	1	1	1	0
ID12410	0	28	0	0	11920.7	0	1	0	1	1	0
ID12411	0	46	1	3	30658.7	1	0	0	1	1	0
ID12412	1	66	1	0	36646.4	0	1	0	1	1	0
ID12413	1	61	0	3	30760.4	0	2	1	0	1	0
ID12414	0	18	0	1	16109.9	0	2	1	1	1	0
ID12415	0	54	0	3	18036.7	1	0	1	1	0	0
ID12416	0	45	1	1	42628.3	0	0	1	1	1	1
ID12417	0	60	1	0	22110.1	0	2	1	1	1	0
ID12418	1	45	0	3	37689.1	0	1	0	1	1	1
ID12419	0	31	0	0	23171.8	0	2	0	1	0	0
ID12420	0	39	1	2	21951.3	0	0	1	1	1	1
ID12421	1	53	1	0	38103.4	0	2	1	1	1	0
ID12422	1	35	1	1	22882.9	1	0	1	0	0	1
ID12423	0	25	0	3	11043.7	1	1	1	1	0	1
ID12424	1	32	1	3	24027.6	0	0	0	1	1	0
ID12425	0	36	1	2	28495.1	1	0	0	1	1	0
ID12426	1	24	0	3	9465.21	0	0	0	0	1	0
ID12427	1	39	1	0	34852.3	1	1	0	1	0	1
ID12428	1	24	1	0	21268.4	1	0	0	0	1	1
ID12429	1	57	0	1	50849.2	0	1	0	1	0	1
ID12430	0	27	0	3	18555.9	1	3	0	0	1	0
ID12431	1	66	0	1	52769.9	1	3	1	1	1	0
ID12432	0	18	0	0	11601.4	1	2	0	1	1	1
ID12433	0	33	0	3	29541.7	1	0	0	1	0	0
ID12434	0	48	1	2	17861	1	2	0	1	1	0
ID12435	1	23	0	2	21042	1	1	0	0	1	0
ID12436	1	44	1	3	26688.1	1	1	0	1	0	1
ID12437	0	39	1	0	26900.6	1	2	0	0	0	1
ID12438	0	65	1	0	38080.9	1	1	1	1	0	1
ID12439	1	60	1	2	37554.1	1	2	1	1	1	1
ID12440	1	20	1	0	18184.6	1	0	0	0	1	1
ID12441	0	45	0	2	28864.9	1	0	0	1	1	0
ID12442	1	66	1	1	48346.1	1	1	1	1	0	0
ID12443	0	64	1	0	53104.3	1	0	1	1	1	0
ID12444	0	51	0	0	19416.8	1	0	0	1	1	0
ID12445	0	34	1	1	23638.1	1	2	1	1	1	0
ID12446	1	65	0	3	42378.2	1	1	0	1	1	0
ID12447	0	50	1	1	39745.3	1	0	1	1	0	1
ID12448	0	66	0	0	45189.8	1	0	0	1	0	0
ID12449	0	63	1	0	37930.9	1	0	0	1	0	1
ID12450	1	53	0	0	24042	0	1	0	0	1	0
ID12451	1	33	0	0	31207.1	0	0	1	0	1	1
ID12452	0	38	1	3	24424.3	1	0	0	1	1	1
ID12453	0	56	0	1	24607.8	0	1	0	1	1	1
ID12454	1	48	1	3	43057	0	1	1	1	1	0
ID12455	1	49	0	2	30198.5	1	0	1	0	1	1
ID12456	1	54	0	1	50186.1	1	2	0	1	1	1
ID12457	0	41	0	2	22916.1	1	0	0	0	1	0
ID12458	1	19	1	1	9592.73	0	0	0	1	1	0
ID12459	0	52	0	0	34253.6	0	3	1	0	1	0
ID12460	1	52	0	0	22792.3	1	1	1	1	0	0
ID12461	1	64	0	3	51620.8	0	2	1	1	1	0
ID12462	0	56	1	3	19918.9	1	3	0	1	1	1
ID12463	0	56	1	3	29625.1	1	2	0	0	1	0
ID12464	0	19	0	3	12549	1	0	0	1	1	0
ID12465	1	56	0	3	51299.3	1	1	1	1	0	0
ID12466	1	27	1	0	17364.8	1	2	1	1	0	0
ID12467	1	59	0	0	29866.9	0	1	1	0	1	0
ID12468	0	56	1	0	47750.2	1	0	1	1	1	1
ID12469	0	21	1	3	11281.5	1	0	0	1	1	1
ID12470	0	64	1	0	34073.8	1	3	0	1	0	1
ID12471	0	62	1	0	46870.4	1	0	0	1	1	0
ID12472	1	44	0	0	38453.7	0	2	0	1	1	0
ID12473	1	24	0	0	7756.36	0	0	0	0	0	0
ID12474	0	52	0	0	28413.8	1	0	0	0	1	0
ID12475	1	67	0	2	47198.6	1	2	0	1	1	0
ID12476	0	41	1	0	20866.3	1	0	1	1	1	0
ID12477	1	58	0	3	33204.3	0	1	0	0	0	1
ID12478	0	40	1	0	24823.5	0	2	0	0	1	0
ID12479	1	19	1	2	17986.8	1	0	0	0	1	1
ID12480	0	20	0	0	9909.82	1	3	0	0	1	0
ID12481	1	56	0	3	26542.8	0	0	1	1	1	0
ID12482	0	46	0	0	32583.5	1	2	1	1	1	0
ID12483	0	30	1	0	14606.6	1	1	0	0	1	0
ID12484	1	40	0	3	34836.8	1	1	1	1	1	0
ID12485	0	36	0	3	26920.8	1	0	0	0	1	0
ID12486	0	57	0	0	38248.3	0	3	1	0	1	1
ID12487	0	49	1	0	15689.1	0	0	0	0	1	0
ID12488	1	61	1	0	30157.7	0	1	1	0	0	0
ID12489	1	29	1	0	14642.2	0	0	1	0	1	0
ID12490	0	48	0	0	15933.3	1	0	0	1	0	0
ID12491	0	56	0	0	44288.3	1	0	0	1	1	0
ID12492	1	40	1	3	22197.1	0	0	1	0	1	0
ID12493	0	58	0	3	38248.3	1	3	1	1	0	0
ID12494	0	60	0	0	22053.2	1	2	1	1	0	1
ID12495	1	58	0	2	25468.5	0	0	1	0	0	1
ID12496	0	67	0	3	23485.9	1	3	1	0	0	1
ID12497	0	40	1	1	25768.6	1	0	1	1	0	0
ID12498	1	48	1	0	34182.2	1	2	0	1	1	0
ID12499	1	64	0	0	57444.5	0	1	0	1	1	0
ID12500	0	43	1	3	38059.8	1	0	1	1	0	1
ID12501	1	34	0	1	19481.3	0	0	0	0	1	1
ID12502	0	26	1	1	19563.8	0	3	1	0	0	1
ID12503	0	48	1	0	38598.4	1	0	1	0	1	0
ID12504	1	35	1	0	20754.3	0	0	0	0	0	1
ID12505	1	24	0	0	13864.6	1	3	0	1	1	0
ID12506	1	47	1	2	36599	1	3	1	1	1	0
ID12507	1	52	1	2	45856.1	0	1	0	1	1	0
ID12508	1	31	1	2	22362.3	0	0	0	1	1	0
ID12509	1	41	0	2	21984	1	1	1	0	0	0
ID12510	0	23	1	2	11073	1	2	0	1	0	0
ID12511	1	27	0	0	18158.5	0	1	1	0	1	1
ID12512	0	22	1	0	7304.2	0	0	1	1	1	1
ID12513	1	67	0	0	58092	0	2	1	1	1	0
ID12514	1	26	0	0	16518.6	1	0	1	0	1	0
ID12515	0	58	0	2	46461.5	1	0	0	1	1	0
ID12516	0	27	1	1	20058.7	1	0	0	1	1	1
ID12517	0	36	1	0	12533.2	0	1	0	1	0	1
ID12518	1	31	1	1	22848.5	1	1	1	0	0	0
ID12519	1	28	0	3	25699.4	1	2	1	1	0	0
ID12520	0	57	1	3	21612.6	1	0	0	1	1	1
ID12521	0	64	1	0	48950.9	1	0	1	1	1	1
ID12522	1	49	1	0	41438	0	1	0	1	0	0
ID12523	0	22	1	0	11411	1	1	1	0	1	0
ID12524	0	58	0	0	43940.6	1	0	1	1	1	0
ID12525	1	20	1	3	17239.5	0	1	1	0	1	0
ID12526	0	44	0	1	30488.7	1	0	0	1	1	0
ID12527	0	65	0	3	29866.3	1	3	0	1	0	0
ID12528	1	53	0	0	32184.4	1	2	1	0	0	0
ID12529	1	34	0	0	17308.7	1	1	1	0	1	1
ID12530	0	35	1	1	27863.9	0	2	0	1	1	1
ID12531	0	48	1	3	28920.6	1	0	0	1	0	1
ID12532	1	64	0	3	58367.3	1	1	1	1	1	0
ID12533	0	46	1	3	16849.3	0	0	1	1	1	1
ID12534	1	42	0	1	28138.5	1	0	0	0	1	1
ID12535	0	47	1	0	23038.2	1	0	1	1	0	0
ID12536	0	23	1	3	11736.9	0	2	1	1	1	1
ID12537	1	35	1	0	16479.5	1	0	1	0	0	1
ID12538	1	64	0	0	31415.7	0	1	1	1	0	1
ID12539	0	18	0	2	12117.3	1	1	0	0	1	0
ID12540	0	19	1	0	15417.1	1	1	1	0	1	0
ID12541	1	40	1	0	29414.6	1	1	0	1	0	1
ID12542	0	47	1	0	44682.1	1	0	1	1	1	0
ID12543	0	43	0	1	36281	1	0	1	1	1	0
ID12544	1	38	1	3	33302.8	0	0	1	0	1	1
ID12545	1	21	0	1	15797.1	1	0	0	1	1	0
ID12546	0	40	1	1	31864.8	1	0	1	1	1	0
ID12547	0	52	0	3	43719.5	1	0	0	1	1	0
ID12548	1	35	0	3	30799.5	1	2	0	0	1	0
ID12549	1	53	1	1	48971.6	1	3	1	1	0	0
ID12550	1	38	0	1	34061.4	0	0	1	1	1	0
ID12551	0	42	1	0	28938.6	1	3	1	0	0	0
ID12552	0	43	1	3	38540	0	0	1	1	0	1
ID12553	1	59	0	0	27045.1	0	0	0	0	1	0
ID12554	0	59	0	1	51284.3	0	0	1	1	1	1
ID12555	0	24	1	0	16352.2	0	0	0	1	1	1
ID12556	0	27	0	0	11866.4	1	0	1	1	1	0
ID12557	0	32	0	3	13267.6	1	0	1	1	1	1
ID12558	0	65	0	0	61554.6	1	0	0	1	1	0
ID12559	0	18	1	2	13700.2	0	1	0	1	1	0
ID12560	1	66	1	3	46963.9	1	1	0	1	1	0
ID12561	1	41	1	0	23475.6	1	0	1	0	1	1
ID12562	0	64	0	2	24554.1	1	0	1	1	0	1
ID12563	1	23	0	0	18050	1	0	1	0	1	1
ID12564	0	29	0	1	15237.6	1	2	1	0	1	0
ID12565	1	28	1	3	20555	0	0	1	1	1	0
ID12566	0	57	0	3	28421.7	1	2	1	1	1	1
ID12567	0	38	1	0	21876.5	1	0	0	0	1	0
ID12568	1	34	0	2	12810.2	0	3	0	1	1	0
ID12569	1	43	1	2	15109.4	1	0	0	0	1	0
